uid,namedLocation,domainID,siteID,plotID,trapID,setDate,collectDate,samplingImpractical,eventID,trappingDays,fieldSampleID,samplingProtocolVersion,trapCondition,toxicodendronPossible,remarks,measuredBy,recordedBy
"fc1afed4-1ca0-4005-8de5-79611e1b9382","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_847","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART047847.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"34d5ec6c-b0a4-4294-b16b-65820f71c7b7","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_051","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART040051.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"bdcc6459-fac5-42ae-a1c9-a9fa6df6e3a7","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_826","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART040826.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"f44f1b30-2f44-4247-81ed-c9bd834816bf","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_648","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART071648.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"2ac82d15-c4d2-4cb9-a61b-3df296711934","BART_041.basePlot.ltr","D01","BART","BART_041","BART_041_694","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART041694.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"6e3fe24e-c7c8-4df0-a0bb-503ed5ccf3fe","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_649","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART032649.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"aba17c72-49bd-4f73-853e-b6618fda0cf1","BART_070.basePlot.ltr","D01","BART","BART_070","BART_070_961","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART070961.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"ef217df5-4902-43eb-8bb1-9ea9857c86da","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_168","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART047168.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"9bd60b5d-43b2-481d-b3f9-03d9b4b8a6c0","BART_075.basePlot.ltr","D01","BART","BART_075","BART_075_258","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART075258.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"e6c63f2b-b47a-4ed5-a6db-f8e0b1fa831d","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_170","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART071170.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"3ef2ea52-a33f-4c7d-bb65-7c2cf7eb5a5d","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_363","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART032363.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"62551598-cf4b-494e-920f-0820b5ac9b86","BART_042.basePlot.ltr","D01","BART","BART_042","BART_042_905","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART042905.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"958c4279-bc4b-483b-b7d4-9c1049d19ea0","BART_042.basePlot.ltr","D01","BART","BART_042","BART_042_569","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART042569.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"f8000e9a-2150-4cf9-8917-1ff537026538","BART_075.basePlot.ltr","D01","BART","BART_075","BART_075_884","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART075884.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"6767f5b3-6ccc-471c-8baf-0c62671adecf","BART_041.basePlot.ltr","D01","BART","BART_041","BART_041_379","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART041379.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"92e2392b-3233-4d00-936e-9dcb2c1f3e45","BART_070.basePlot.ltr","D01","BART","BART_070","BART_070_622","2017-05-09","2018-05-14",,"LTR.2018.BART.01",370,"NEON.LTR.BART070622.20180514","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"cb7a0c4c-e9d9-4ca0-86f9-3ba159fc0ce2","BART_033.basePlot.ltr","D01","BART","BART_033","BART_033_771","2017-05-09","2018-05-15",,"LTR.2018.BART.01",371,"NEON.LTR.BART033771.20180515","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"0574f1ae-49bf-4013-a9d2-8442e10aef2e","BART_036.basePlot.ltr","D01","BART","BART_036","BART_036_938","2017-05-09","2018-05-15",,"LTR.2018.BART.01",371,"NEON.LTR.BART036938.20180515","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"14be671a-0a5d-4d1f-9107-83f5bca4591c","BART_034.basePlot.ltr","D01","BART","BART_034","BART_034_025","2017-05-09","2018-05-15",,"LTR.2018.BART.01",371,"NEON.LTR.BART034025.20180515","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"91411075-0d3c-4981-bfc9-6c49b88cf026","BART_072.basePlot.ltr","D01","BART","BART_072","BART_072_642","2017-05-09","2018-05-15",,"LTR.2018.BART.01",371,"NEON.LTR.BART072642.20180515","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"61cfbe13-040b-4b9b-be32-60d7b479066f","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_689","2017-05-09","2018-05-15",,"LTR.2018.BART.01",371,"NEON.LTR.BART073689.20180515","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"175728d3-4840-43b7-9577-4599fa5ae1ff","BART_037.basePlot.ltr","D01","BART","BART_037","BART_037_187","2017-05-09","2018-05-15",,"LTR.2018.BART.01",371,"NEON.LTR.BART037187.20180515","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"42ac6db0-eb3f-4b0b-abe0-425136e99d5f","BART_046.basePlot.ltr","D01","BART","BART_046","BART_046_881","2017-05-09","2018-05-15",,"LTR.2018.BART.01",371,"NEON.LTR.BART046881.20180515","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"79b2a930-edbe-41b2-872d-4db65c859ca4","BART_051.basePlot.ltr","D01","BART","BART_051","BART_051_926","2017-05-09","2018-05-15",,"LTR.2018.BART.01",371,"NEON.LTR.BART051926.20180515","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"b2990657-0cc0-4f4d-801a-645ac975cf18","BART_050.basePlot.ltr","D01","BART","BART_050","BART_050_168","2017-05-09","2018-05-15",,"LTR.2018.BART.01",371,"NEON.LTR.BART050168.20180515","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"761966d9-c70a-4d5a-bf99-1a38a0184dd5","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_428","2017-05-09","2018-05-15",,"LTR.2018.BART.01",371,"NEON.LTR.BART073428.20180515","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"13cfbddb-d99c-468a-b664-22688b7724ae","BART_033.basePlot.ltr","D01","BART","BART_033","BART_033_276","2017-05-09","2018-05-15","OK","LTR.2018.BART.01",371,"NEON.LTR.BART033276.20180515","NEON.DOC.001710vE","TE - Litter not collected - trap empty",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"c9b5762b-c95d-416f-a413-871a5f3c2f5f","BART_051.basePlot.ltr","D01","BART","BART_051","BART_051_701","2017-05-09","2018-05-15",,"LTR.2018.BART.01",371,"NEON.LTR.BART051701.20180515","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"0ef8ffd6-529f-406c-80c9-b4fb7e8b1228","BART_050.basePlot.ltr","D01","BART","BART_050","BART_050_757","2017-05-09","2018-05-15",,"LTR.2018.BART.01",371,"NEON.LTR.BART050757.20180515","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
"f7a8acb7-d2a9-4ceb-95b1-529a7ee30440","BART_039.basePlot.ltr","D01","BART","BART_039","BART_039_696","2017-05-09","2018-05-15",,"LTR.2018.BART.01",371,"NEON.LTR.BART039696.20180515","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"thillman@battelleecology.org","jlerner@battelleecology.org"
