uid,namedLocation,domainID,siteID,plotID,trapID,setDate,collectDate,samplingImpractical,eventID,trappingDays,fieldSampleID,samplingProtocolVersion,trapCondition,toxicodendronPossible,remarks,measuredBy,recordedBy
"0878c001-d862-467d-8708-a340d7768bce","BART_036.basePlot.ltr","D01","BART","BART_036","BART_036_925","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,,"NEON.DOC.001710vE","RE - Litter not collected - trap broken, requires replacement",,"Mesh needs replacing.","jwebber@field-ops.org","ramundson@field-ops.org"
"255d8638-f965-4e15-bea3-7ef001f75831","BART_042.basePlot.ltr","D01","BART","BART_042","BART_042_935","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,,"NEON.DOC.001710vE","RE - Litter not collected - trap broken, requires replacement",,"Trapped fixed 20170925","jwebber@field-ops.org","ramundson@field-ops.org"
"54cd25f0-d6d1-44b8-b681-58ff19b281f3","BART_039.basePlot.ltr","D01","BART","BART_039","BART_039_930","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART039930.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"a942640b-4900-482f-b4b6-9c06b6a0dbbf","BART_051.basePlot.ltr","D01","BART","BART_051","BART_051_574","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,,"NEON.DOC.001710vE","RE - Litter not collected - trap broken, requires replacement",,"Needs repairs.","jwebber@field-ops.org","ramundson@field-ops.org"
"026e7f42-7213-4bcf-9932-23881a99c8b6","BART_033.basePlot.ltr","D01","BART","BART_033","BART_033_453","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART033453.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"3871c941-47b5-4625-afdf-c4286d28ed8f","BART_072.basePlot.ltr","D01","BART","BART_072","BART_072_567","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART072567.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"cfac9479-e34d-4571-bc03-4867f4bd6e59","BART_042.basePlot.ltr","D01","BART","BART_042","BART_042_587","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART042587.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"575892df-67d9-46f3-b12f-628fb867f8c2","BART_044.basePlot.ltr","D01","BART","BART_044","BART_044_410","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART044410.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"1552ea97-9060-4a4b-8acd-cd287ec02382","BART_046.basePlot.ltr","D01","BART","BART_046","BART_046_687","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART046687.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"6c49f68c-0cc9-4620-a6bc-ab43422651e9","BART_074.basePlot.ltr","D01","BART","BART_074","BART_074_942","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART074942.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"15c36450-2403-4b26-bee1-8c5b7f54bda6","BART_033.basePlot.ltr","D01","BART","BART_033","BART_033_923","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART033923.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"7cc2f957-bf72-4ab1-90bb-ba888d4294c6","BART_051.basePlot.ltr","D01","BART","BART_051","BART_051_813","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,,"NEON.DOC.001710vE","RE - Litter not collected - trap broken, requires replacement",,"Needs repairs.","jwebber@field-ops.org","ramundson@field-ops.org"
"cff9bafb-10c7-46bb-a816-f407565955f2","BART_070.basePlot.ltr","D01","BART","BART_070","BART_070_553","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART070553.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"7ef4941b-0217-486f-b77b-5e4e55202625","BART_036.basePlot.ltr","D01","BART","BART_036","BART_036_151","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,,"NEON.DOC.001710vE","TT - Litter not collected - trap tilted",,"Small holes in sides of mesh. Mesh may need replacing.","jwebber@field-ops.org","ramundson@field-ops.org"
"df044c68-20be-4794-a730-83f8523d5556","BART_074.basePlot.ltr","D01","BART","BART_074","BART_074_555","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART074555.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"ecdaf8aa-cd2c-445a-a80f-d01eb0c1182b","BART_050.basePlot.ltr","D01","BART","BART_050","BART_050_046","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART050046.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"97d1b18e-e145-4c11-be0a-88411fe320eb","BART_072.basePlot.ltr","D01","BART","BART_072","BART_072_162","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART072162.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"5b5eed8f-6fb7-46de-8f35-417260398062","BART_046.basePlot.ltr","D01","BART","BART_046","BART_046_852","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,,"NEON.DOC.001710vE","HO - Litter not collected - Holes large enough for leaves to pass through",,"Holes and broken corner.","jwebber@field-ops.org","ramundson@field-ops.org"
"284c18d1-6a9b-4c98-9e36-1532f12676ca","BART_075.basePlot.ltr","D01","BART","BART_075","BART_075_389","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART075389.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"a14bb089-635d-40dd-ad2b-40fa3d9c8570","BART_037.basePlot.ltr","D01","BART","BART_037","BART_037_884","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART037884.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"5a83cde0-b117-466c-bad4-31ef859e439a","BART_039.basePlot.ltr","D01","BART","BART_039","BART_039_587","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART039587.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"0ffb9059-6c9d-4745-8124-13f4c46cef33","BART_075.basePlot.ltr","D01","BART","BART_075","BART_075_819","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART075819.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"e8f9bf4f-095b-43a2-b169-4e809649c764","BART_037.basePlot.ltr","D01","BART","BART_037","BART_037_158","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART037158.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"ce7c91a1-9647-469a-a98e-d7ae07c65eb3","BART_070.basePlot.ltr","D01","BART","BART_070","BART_070_790","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART070790.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"13a0dd27-bc99-4c4a-8765-4362cde734d0","BART_050.basePlot.ltr","D01","BART","BART_050","BART_050_808","2017-08-15","2017-09-25",,"LTR.2017.BART.04",41,"NEON.LTR.BART050808.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"a3135161-bb40-4406-b6be-1b7228632e2c","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_409","2017-08-16","2017-09-25",,"LTR.2017.BART.04",40,"NEON.LTR.BART073409.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"9a36e6d0-f826-404f-a39f-9cbcdf182210","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_165","2017-08-16","2017-09-25",,"LTR.2017.BART.04",40,"NEON.LTR.BART071165.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"34234601-7a7b-40bd-9044-88dd9685ff4f","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_884","2017-08-16","2017-09-25",,"LTR.2017.BART.04",40,"NEON.LTR.BART040884.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"243a1c77-2707-4e82-9ed0-2293c5dcd2a5","BART_041.basePlot.ltr","D01","BART","BART_041","BART_041_292","2017-08-16","2017-09-25",,"LTR.2017.BART.04",40,"NEON.LTR.BART041292.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"6ace5f8c-30ce-4fe4-9ddd-77ee5585d187","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_864","2017-08-16","2017-09-25",,"LTR.2017.BART.04",40,"NEON.LTR.BART047864.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"dd97b8a8-0ad0-47d7-9c5d-d8705c034911","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_046","2017-08-16","2017-09-25",,"LTR.2017.BART.04",40,"NEON.LTR.BART047046.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"0c5583e3-4d05-4d2c-aa82-971146a24b68","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_662","2017-08-16","2017-09-25",,"LTR.2017.BART.04",40,"NEON.LTR.BART032662.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"215e6488-680e-4b4c-941b-88d2eca93adf","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_293","2017-08-16","2017-09-25",,"LTR.2017.BART.04",40,"NEON.LTR.BART032293.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"dfcbaf4c-7652-484f-98a7-a29c0590f5af","BART_034.basePlot.ltr","D01","BART","BART_034","BART_034_855","2017-08-16","2017-09-25",,"LTR.2017.BART.04",40,"NEON.LTR.BART034855.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"4ac3815a-4c37-4d47-bb79-37fbfeec1476","BART_041.basePlot.ltr","D01","BART","BART_041","BART_041_578","2017-08-16","2017-09-25",,"LTR.2017.BART.04",40,"NEON.LTR.BART041578.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"473bc3d1-f123-4222-a126-69d4fc2ee9df","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_539","2017-08-16","2017-09-25",,"LTR.2017.BART.04",40,"NEON.LTR.BART073539.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"e11a4784-f761-4004-bd99-3c369fbecbc8","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2017-08-16","2017-09-25",,"LTR.2017.BART.04",40,"NEON.LTR.BART071579.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"01e849c4-13a4-4385-b053-a7a387baaace","BART_034.basePlot.ltr","D01","BART","BART_034","BART_034_084","2017-08-16","2017-09-25",,"LTR.2017.BART.04",40,"NEON.LTR.BART034084.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"6dc7ae0e-e9ae-4640-8fa2-7a2c8be55801","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_158","2017-08-16","2017-09-25",,"LTR.2017.BART.04",40,"NEON.LTR.BART040158.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
"da21cc9b-d11d-4462-80a0-1d9260344f0e","BART_044.basePlot.ltr","D01","BART","BART_044","BART_044_531","2017-08-24","2017-09-25",,"LTR.2017.BART.04",32,"NEON.LTR.BART044531.20170925","NEON.DOC.001710vE","OK - Litter collected - Trap in good shape, no issues",,,"jwebber@field-ops.org","ramundson@field-ops.org"
